card_id,name,card_type,is_pokemon,is_item,is_supporter,is_stadium,is_tool,is_basic_energy,is_special_energy,hp,retreat_cost,energy_type_id,weakness_id,resistance_id,is_basic,is_stage1,is_stage2,evolves_from_id,is_ex,is_mega_ex,is_tera,is_ace_spec,prizes_on_ko,type_Colorless,type_Grass,type_Fire,type_Water,type_Lightning,type_Psychic,type_Fighting,type_Darkness,type_Metal,type_Dragon,n_attacks,max_damage,min_attack_cost,has_variable_attack
1028,Seel,0,true,false,false,false,false,false,false,80,2,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,30,1,false
1029,Dewgong,0,true,false,false,false,false,false,false,130,2,3,4,-1,false,true,false,1028,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,60,2,false
1030,Staryu,0,true,false,false,false,false,false,false,70,1,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,20,1,false
1031,Mega Starmie ex,0,true,false,false,false,false,false,false,330,2,3,4,-1,false,true,false,1030,false,true,false,false,3,false,false,false,true,false,false,false,false,false,false,2,210,1,false
1032,Amaura,0,true,false,false,false,false,false,false,100,3,3,8,-1,false,true,false,1151,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,50,2,false
1033,Aurorus,0,true,false,false,false,false,false,false,170,3,3,8,-1,false,false,true,1032,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,150,3,false
1034,Volcanion,0,true,false,false,false,false,false,false,130,3,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,50,2,true
1035,Shinx,0,true,false,false,false,false,false,false,70,1,4,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,1,0,1,true
1036,Luxio,0,true,false,false,false,false,false,false,90,1,4,6,-1,false,true,false,1035,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,1,40,2,false
1037,Luxray,0,true,false,false,false,false,false,false,150,0,4,6,-1,false,false,true,1036,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,2,200,2,true
1038,Dedenne,0,true,false,false,false,false,false,false,70,1,4,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,2,30,1,false
1039,Clefairy,0,true,false,false,false,false,false,false,70,1,5,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,30,1,false
1040,Mega Clefable ex,0,true,false,false,false,false,false,false,320,1,5,8,-1,false,true,false,1039,false,true,false,false,3,false,false,false,false,false,true,false,false,false,false,1,120,2,true
1041,Mawile,0,true,false,false,false,false,false,false,110,2,5,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,0,2,true
1042,Espurr,0,true,false,false,false,false,false,false,60,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,10,1,false
1043,Meowstic,0,true,false,false,false,false,false,false,100,1,5,7,6,false,true,false,1042,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,30,1,true
1044,Spritzee,0,true,false,false,false,false,false,false,70,1,5,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,10,1,false
1045,Aromatisse,0,true,false,false,false,false,false,false,120,1,5,8,-1,false,true,false,1044,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,50,2,false
1046,Nosepass,0,true,false,false,false,false,false,false,90,3,6,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,40,2,false
1047,Probopass,0,true,false,false,false,false,false,false,140,3,6,1,-1,false,true,false,1046,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,2,260,2,false
1048,Hippopotas,0,true,false,false,false,false,false,false,100,4,6,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,2,60,1,false
1049,Hippowdon,0,true,false,false,false,false,false,false,150,4,6,1,-1,false,true,false,1048,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,2,130,3,false
1050,Landorus,0,true,false,false,false,false,false,false,120,1,6,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,2,120,2,false
1051,Binacle,0,true,false,false,false,false,false,false,80,2,6,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,2,30,1,false
1052,Barbaracle,0,true,false,false,false,false,false,false,130,2,6,1,-1,false,true,false,1051,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,80,3,false
1053,Tyrunt,0,true,false,false,false,false,false,false,100,3,6,1,-1,false,true,false,1150,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,0,2,true
1054,Tyrantrum,0,true,false,false,false,false,false,false,180,3,6,1,-1,false,false,true,1053,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,160,2,true
1055,Hawlucha,0,true,false,false,false,false,false,false,70,0,6,5,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,30,1,false
1056,Mega Zygarde ex,0,true,false,false,false,false,false,false,310,2,6,1,-1,true,false,false,-1,false,true,false,false,3,false,false,false,false,false,false,true,false,false,false,2,200,3,true
1057,Gastly,0,true,false,false,false,false,false,false,70,1,7,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,30,1,false
1058,Haunter,0,true,false,false,false,false,false,false,100,1,7,6,-1,false,true,false,1057,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,0,1,false
1059,Gengar,0,true,false,false,false,false,false,false,130,1,7,6,-1,false,false,true,1058,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,10,1,true
1060,Skorupi,0,true,false,false,false,false,false,false,80,2,7,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,20,2,false
1061,Drapion,0,true,false,false,false,false,false,false,140,3,7,6,-1,false,true,false,1060,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,100,2,false
1062,Yveltal ex,0,true,false,false,false,false,false,false,210,1,7,4,6,true,false,false,-1,true,false,false,false,2,false,false,false,false,false,false,false,true,false,false,2,210,3,false
1063,Chien-Pao,0,true,false,false,false,false,false,false,120,1,7,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,80,1,false
1064,Mega Skarmory ex,0,true,false,false,false,false,false,false,260,0,8,4,6,true,false,false,-1,false,true,false,false,3,false,false,false,false,false,false,false,false,true,false,1,0,3,false
1065,Honedge,0,true,false,false,false,false,false,false,70,2,8,2,1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,1,10,1,false
1066,Doublade,0,true,false,false,false,false,false,false,100,2,8,2,1,false,true,false,1065,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,1,0,2,true
1067,Aegislash,0,true,false,false,false,false,false,false,150,3,8,2,1,false,false,true,1066,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,2,230,3,false
1068,Klefki,0,true,false,false,false,false,false,false,70,1,8,2,1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,1,30,1,false
1069,Rattata,0,true,false,false,false,false,false,false,40,1,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,30,1,false
1070,Raticate,0,true,false,false,false,false,false,false,90,1,0,6,-1,false,true,false,1069,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,20,1,true
1071,Meowth ex,0,true,false,false,false,false,false,false,170,1,0,6,-1,true,false,false,-1,true,false,false,false,2,true,false,false,false,false,false,false,false,false,false,1,60,3,false
1072,Snorlax,0,true,false,false,false,false,false,false,160,4,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,160,1,false
1073,Bunnelby,0,true,false,false,false,false,false,false,70,1,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,10,1,false
1074,Diggersby,0,true,false,false,false,false,false,false,150,4,0,6,-1,false,true,false,1073,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,140,1,false
1075,Fletchling,0,true,false,false,false,false,false,false,60,1,0,4,6,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,20,1,false
1076,Furfrou,0,true,false,false,false,false,false,false,90,1,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,30,1,false
1077,Roto-Stick,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1078,Hole-Digging Shovel,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1079,Rare Candy,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1080,Unfair Stamp,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1081,Enhanced Hammer,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1082,Hyper Aroma,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1083,Love Ball,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1084,Boxed Order,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1085,Awakening Drum,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1086,Buddy-Buddy Poffin,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1087,Hand Trimmer,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1088,Prime Catcher,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1089,Reboot Pod,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1090,Ogre’s Mask,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1091,Accompanying Flute,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1092,Secret Box,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1093,Scoop Up Cyclone,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1094,Bug Catching Set,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1095,Dangerous Laser,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1096,Poké Vital A,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1097,Night Stretcher,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1098,Glass Trumpet,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1099,Antique Root Fossil,1,false,true,false,false,false,false,false,60,0,0,-1,-1,true,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1100,Energy Search Pro,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1101,Call Bell,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1102,Dusk Ball,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1103,Meddling Memo,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1104,Megaton Blower,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1105,Dragon Elixir,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1106,Deduction Kit,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1107,Scramble Switch,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1108,Chill Teaser Toy,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1109,Miracle Headset,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1110,Max Rod,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1111,Treasure Tracker,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1112,Super Potion,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1113,N’s PP Up,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1114,Redeemable Ticket,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1115,Hop’s Bag,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1116,Energy Switch,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1117,Potion,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1118,Energy Retrieval,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1119,Energy Search,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1120,Crushing Hammer,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1121,Ultra Ball,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1122,Pokégear 3.0,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1123,Switch,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1124,Pokémon Catcher,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1125,Master Ball,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1126,Precious Trolley,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1127,Tera Orb,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1128,Brilliant Blender,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1129,Sacred Ash,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1130,Arven's Sandwich,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1131,Team Rocket's Bother-Bot,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1132,Team Rocket's Great Ball,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1133,Team Rocket's Venture Bomb,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1134,Team Rocket's Transceiver,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1135,Energy Coin,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1136,Antique Cover Fossil,1,false,true,false,false,false,false,false,60,0,0,-1,-1,true,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1137,Tool Scrapper,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1138,Antique Plume Fossil,1,false,true,false,false,false,false,false,60,0,0,-1,-1,true,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1139,Energy Recycler,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1140,Iron Defender,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1141,Premium Power Pro,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1142,Fighting Gong,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1143,Repel,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1144,Strange Timepiece,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1145,Mega Signal,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1146,Wondrous Patch,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1147,Jumbo Ice Cream,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1148,Blowtorch,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1149,Energy Swatter,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1150,Antique Jaw Fossil,1,false,true,false,false,false,false,false,60,0,0,-1,-1,true,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1151,Antique Sail Fossil,1,false,true,false,false,false,false,false,60,0,0,-1,-1,true,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1152,Poké Pad,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1153,Lumiose Galette,1,false,true,false,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1154,Team Rocket’s Hypnotizer,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1155,Survival Brace,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1156,Lucky Helmet,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1157,Rescue Board,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1158,Maximum Belt,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1159,Hero’s Cape,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1160,Heavy Baton,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1161,Handheld Fan,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1162,Binding Mochi,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1163,Powerglass,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1164,Payapa Berry,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1165,Sparkling Crystal,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1166,Gravity Gemstone,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1167,Deluxe Bomb,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1168,Counter Gain,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1169,Amulet of Hope,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,true,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1170,Haban Berry,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1171,Hop’s Choice Band,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1172,Lillie’s Pearl,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1173,Cynthia's Power Weight,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1174,Air Balloon,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1175,Brave Bangle,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1176,Punk Helmet,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1177,Sacred Charm,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1178,Light Ball,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1179,Thick Scale,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1180,Core Memory,2,false,false,false,false,true,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,1,350,4,false
1181,Billy & O'Nare,3,false,false,true,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1182,Boss’s Orders,3,false,false,true,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1183,Perrin,3,false,false,true,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1184,Lana’s Aid,3,false,false,true,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1185,Explorer’s Guidance,3,false,false,true,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1186,Eri,3,false,false,true,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
1187,Morty’s Conviction,3,false,false,true,false,false,false,false,0,0,0,-1,-1,false,false,false,-1,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,0,0,0,false
